EVENT,ev_lat,ev_lon,dep,NET_STA,st_lat,st_lon,Mw_RCMT,RR,vs30,sf,Tmax_s,pga,T0_010,T0_025,T0_040,T0_050,T0_070,T0_100,T0_150,T0_200,T0_250,T0_300,T0_350,T0_400,T0_450,T0_500,T0_600,T0_700,T0_750,T0_800,T0_900,T1_000,T1_200,T1_400,T1_600,T1_800,T2_000,T2_500,T3_000,T3_500,T4_000,T4_500,T5_000,T6_000,T7_000,T8_000,T9_000,T10_000,pgv
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.0UM8,43.3041,12.341,5.5,84.6205477032,505.8,NF,14.2857142857143,4.5825155,4.584945,4.61221,4.658835,4.680675,4.85562,5.344405,7.589835,11.62765,10.6443,14.66305,14.7643,14.88755,13.4386,13.1464,8.29368,7.441865,7.52811,8.118495,7.149465,8.155745,6.904365,5.36304,4.54535,3.079735,2.24542,1.544095,1.04341,0.501256,0.3589905,0.289263,0.2407595,0.156882,0.1061885,0.077722,0.064854,0.0586075,0.460751
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.AMT,42.6325,13.2866,5.5,18.3265113221,670,NF,14.2857142857143,103.4557455,103.6895,109.401,116.707,120.512,148.721,191.778,349.682,280.2215,217.0715,149.3515,119.7785,108.4445,74.3807,60.43,77.73225,52.60355,49.04065,47.6349,36.2932,32.9809,20.793,19.50835,21.8932,25.50715,19.3413,8.78415,8.466695,6.574495,4.48425,3.646485,2.671785,1.625485,0.978942,0.7698935,0.613821,0.499613,4.19168
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.ANB,43.59229,13.507411,5.5,90.4578637431,601.6,NF,14.2857142857143,8.8839685,8.89613,8.97076,9.17061,9.305205,10.47435,14.11735,19.94275,25.69425,24.57585,21.0464,22.01815,30.2973,34.1905,25.03925,12.21555,11.30375,8.77715,8.18847,8.11843,7.08412,4.34642,2.767035,2.845765,1.827835,1.45302,0.903205,0.5642345,0.5959255,0.4655195,0.3489715,0.2847655,0.245271,0.154742,0.1102335,0.0942885,0.0707715,0.5763745
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.ANT,42.4182,13.0786,5.5,39.6750391966,912,NF,20,11.3988715,11.40785,11.59995,12.08045,12.3134,11.9181,13.7962,19.08215,20.30165,24.14345,28.0695,31.45675,36.01045,27.8112,20.92295,19.44195,15.62115,18.29525,20.05675,21.6286,18.4383,11.11,8.9902,6.28234,5.18663,5.50737,2.582345,1.949505,1.6002,1.438045,1.130095,0.770625,0.5184,0.3693995,0.250165,0.176578,0.1414905,1.116205
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.AQF,42.380539,13.35474,5.5,46.0331854377,970.7,NF,10,13.8114665,13.87575,14.3018,15.8357,18.6182,28.6753,34.2562,40.5482,29.51545,39.64765,40.59425,40.8213,26.3096,14.55325,9.701555,8.030225,5.747575,6.16013,6.91266,8.39627,6.13833,6.63488,9.672165,7.27759,6.097065,5.93629,3.159095,2.19591,2.247,2.012995,1.571725,1.152455,0.534699,0.305481,0.223089,0.1654645,0.1360635,0.8006365
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.AQG,42.373474,13.337026,5.5,46.3018366593,696,NF,10,15.2269495,15.2353,15.4556,16.51115,18.61975,20.9481,30.7635,36.87265,39.9163,41.6319,28.4695,22.1461,20.18235,16.6589,21.7154,21.3517,17.43145,16.02045,13.2442,13.2443,10.84225,10.6294,12.0385,10.156345,9.51376,8.834495,4.06135,2.28549,1.995205,1.730885,1.40558,1.067745,0.4851645,0.313269,0.227957,0.180915,0.1477015,1.12249
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.AQK,42.344967,13.400949,5.5,51.0945103801,705,NF,14.2857142857143,10.9848035,11.01405,11.2562,13.40685,16.95885,18.97465,20.3905,19.82425,18.75745,21.9646,23.3171,21.136,22.1515,21.9387,22.08855,22.51245,20.83595,22.9597,24.6638,29.78215,24.30835,26.03645,31.81605,22.8802,28.71075,21.6971,9.17993,5.811365,3.908215,2.78619,2.42085,1.564495,0.8355715,0.5342135,0.443374,0.343057,0.278086,2.05675
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.AQV,42.377222,13.343888,5.5,46.0845809798,474,NF,14.2857142857143,16.6415785,16.73015,17.5316,19.74475,21.74485,35.7907,51.93175,39.66225,38.8987,33.65915,34.14805,21.4172,23.874,17.71285,20.8679,22.72465,17.2333,14.9705,14.32235,13.0829,12.61515,11.08225,12.03155,9.20648,8.091945,7.065615,3.617335,2.170785,1.91997,1.89053,1.48995,1.08524,0.5157845,0.3178735,0.249891,0.1915655,0.1658305,1.07449
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.ASS,43.074982,12.604141,5.5,52.0005739832,1067.2,NF,14.2857142857143,10.3558035,10.40095,10.6086,11.2385,11.61345,14.6242,20.89645,46.6,25.39955,33.3802,26.49545,19.5976,17.0849,11.4653,8.089065,3.38752,3.20745,3.406455,2.910335,1.867645,1.76622,1.81598,1.507625,0.898864,0.858633,0.757276,0.478288,0.376514,0.258943,0.232931,0.1680345,0.1318405,0.10265,0.079803,0.062498,0.050308,0.040938,0.364788
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.AVZ,42.0274,13.4259,5.5,85.2746184321,199,NF,14.2857142857143,4.4329795,4.43392,4.44122,4.457355,4.477525,4.541995,4.838455,6.737575,10.5432,10.3511,10.75935,10.51575,10.187,14.3468,17.5512,9.7759,15.0056,15.25445,14.33875,10.73595,10.48415,10.29534,8.17178,6.533185,5.445565,3.801285,3.19614,2.05668,1.678005,1.348625,0.9584105,0.716486,0.4578105,0.2793535,0.2031685,0.14096,0.10757,0.6707735
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.BGR,43.8895,11.9912,5.5,151.214574228,829,NF,14.2857142857143,0.4389775,0.439134,0.4403015,0.4441975,0.444964,0.4533345,0.481836,0.6002775,0.82757,1.192615,1.37451,1.191855,1.13775,1.24225,1.357005,1.19587,0.9794885,0.9554235,0.959538,0.938102,0.9554445,0.925087,0.7239315,0.7111875,0.789307,0.6120635,0.433507,0.4474965,0.3323775,0.250184,0.2140255,0.1918745,0.1243435,0.0710245,0.045388,0.0284925,0.023078,0.0894543
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.BRS,42.324272,13.59007,5.5,60.6801398957,444,NF,14.2857142857143,12.1431765,12.1941,12.6282,14.3919,19.22115,21.07695,25.95955,47.25325,37.8893,23.99505,14.779,9.77582,9.72962,7.787275,7.438825,4.926145,3.72574,3.537165,4.21337,3.477865,3.11291,3.10628,3.07857,2.59327,2.596765,2.763685,1.980765,1.51735,1.22197,0.7918135,0.630025,0.5036535,0.331285,0.1812965,0.10132,0.0770275,0.0591295,0.429116
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.BSS,42.191732,13.845266,5.5,85.2852758859,946.4,NF,14.2857142857143,3.180919,3.1874,3.23039,3.27792,3.68195,4.337895,7.028025,10.7746,10.59655,9.729755,9.683455,6.607925,6.06009,5.858215,7.08922,7.958745,6.559215,6.49849,6.080565,7.76782,7.011065,7.102105,3.67239,2.92166,2.187085,2.981905,2.20981,1.17022,0.7399865,0.4184805,0.4332385,0.3546955,0.191246,0.1146325,0.0837295,0.067068,0.0441185,0.3439055
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.BVG,42.932367,12.611065,5.5,44.0967759139,211,NF,14.2857142857143,15.194575,15.27295,15.66335,16.82475,17.9967,29.89985,36.3304,46.2931,38.08245,36.94,36.16215,23.22245,24.7194,29.42635,24.6085,27.78285,26.8636,24.63245,19.418,19.6057,18.84245,13.18935,9.64475,8.750635,8.815245,7.91186,3.540645,2.607805,2.032355,1.34926,0.929339,0.649088,0.472128,0.297371,0.2417685,0.175879,0.1364805,1.134875
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.CCT,43.3683,12.2346,5.5,95.8118455855,316,NF,20,4.69594,4.697375,4.72394,4.756675,4.813995,5.02778,5.565635,7.003465,8.62261,12.50435,12.2289,11.65875,11.67265,9.58027,8.94337,9.488595,9.38571,9.623775,10.1464,9.111285,5.74743,5.20221,4.492255,3.717975,2.43905,1.72152,1.540345,0.8194065,0.631642,0.3513685,0.2800225,0.208051,0.1475775,0.1072415,0.074137,0.053606,0.0505845,0.4092895
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.CLF,43.036714,12.920428,5.5,30.2552072613,145,NF,14.2857142857143,29.182914,29.21435,30.27465,34.81785,39.87225,54.04395,67.73675,149.5895,68.11825,54.7378,67.42095,65.27595,42.5546,34.0208,28.7679,25.91515,40.0169,40.91195,41.48905,43.0631,63.24595,30.8096,15.09465,7.89195,6.217465,4.347015,2.48141,1.824895,1.34563,1.070275,0.8750545,0.642479,0.4418475,0.3515065,0.2836595,0.2186465,0.1804595,1.88855
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.CLN,42.0852,13.5207,5.5,81.5609784282,953.4,NF,16.6666666666667,1.744981,1.746415,1.759595,1.84651,1.863465,2.02937,2.5651,3.31106,4.504215,3.250055,3.48988,2.63505,2.41715,2.57457,2.679685,2.153,2.829315,2.96097,3.208135,2.297645,2.483845,3.012015,2.11456,1.930165,2.43335,1.97685,1.527095,1.32465,1.145285,0.9219715,0.779516,0.5465975,0.2125335,0.1473965,0.1213735,0.088979,0.068858,0.246087
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.CMB,41.5628,14.6523,5.5,182.002702177,1005.5,NF,14.2857142857143,0.343617,0.343682,0.343784,0.345131,0.3448115,0.345514,0.348527,0.3553095,0.3495965,0.365734,0.368844,0.372612,0.385274,0.41111,0.4060085,0.426068,0.4760885,0.5026355,0.577819,0.617603,0.794912,1.15641,1.12616,1.37038,1.353985,1.158775,0.974926,0.807867,0.627272,0.51569,0.5634335,0.402321,0.3044315,0.185391,0.0923095,0.0706265,0.0489715,0.131506
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.CPS,42.271618,13.758301,5.5,73.8791737648,732,NF,10,3.4158625,3.434685,3.50563,4.072905,4.737975,6.779045,8.42249,10.6852,11.8088,11.5557,8.650295,7.306,8.15742,7.05915,7.151445,5.76992,4.233045,4.44524,4.97845,4.798005,3.349835,2.05806,1.862875,2.100345,1.715535,1.85683,1.71205,1.75258,1.19227,0.8882495,0.6865865,0.3940985,0.2204535,0.1334475,0.082467,0.064746,0.048832,0.260855
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.CSA,43.008015,12.590602,5.5,49.0050877067,200,NF,14.2857142857143,14.978405,15.0049,15.11505,15.297,15.75905,18.67265,28.3642,50.3922,39.76145,48.38195,42.94635,32.52605,24.78625,23.8752,21.02035,17.20695,13.76085,17.15545,16.39275,14.822,18.65465,18.1297,9.837845,12.5555,10.262,8.43836,5.493895,3.617175,2.588485,2.215915,1.258375,0.8388695,0.53188,0.3097395,0.244274,0.1710685,0.131838,0.968118
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.CSD,42.754048,12.003539,5.5,91.5005508059,466,NF,14.2857142857143,3.536892,3.53884,3.583785,3.693455,3.7996,4.20357,5.19148,7.57639,12.6342,9.78893,7.42226,5.095155,4.09956,5.187155,5.43688,4.025115,4.70336,4.00497,4.156865,5.08424,4.09286,4.302465,4.153955,2.86603,1.83735,1.74998,0.9640445,0.44801,0.3335855,0.2283295,0.1899975,0.187277,0.1641025,0.121096,0.097874,0.075118,0.0556685,0.282468
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.CSN,44.137,12.2414,5.5,163.500796907,541,NF,10,1.2442775,1.244985,1.250385,1.25427,1.283315,1.383825,1.54974,2.166105,3.40418,4.638495,4.66739,3.0982,3.44521,4.146185,3.064325,2.173345,1.90079,1.85287,1.56706,1.259685,1.395615,1.250325,1.27758,1.079765,1.066945,0.8071665,0.4255505,0.3745385,0.308759,0.2489815,0.210217,0.149278,0.098184,0.083543,0.0539085,0.036225,0.021517,0.112164
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.CSO1,42.100933,13.088044,5.5,74.5641677779,763.9,NF,20,3.6198955,3.623585,3.63933,3.67002,3.690745,3.74804,4.40865,5.062595,6.560735,8.69221,8.451815,10.37015,12.7377,11.85715,9.742125,8.552675,7.51619,8.428015,7.880975,6.029345,6.758625,5.5976,5.203075,3.89677,2.74087,2.13468,1.692085,1.17547,0.7802785,0.826861,0.7785605,0.5734875,0.362214,0.246319,0.1740405,0.1233595,0.0886225,0.5565315
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.CSS,41.4858,13.8231,5.5,152.723134827,648,NF,10,0.752446,0.7527185,0.7595695,0.778471,0.7936065,0.7773045,0.803481,0.8676765,1.15452,1.65687,1.718055,2.063585,1.840835,1.910685,1.882555,2.144485,1.87393,1.908895,1.761435,1.47578,1.398375,1.427025,1.224895,1.117145,1.10598,0.905764,0.7431215,0.5753605,0.501811,0.466376,0.3485495,0.2499415,0.2072525,0.130882,0.080905,0.0559905,0.039793,0.1241605
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.CTD,42.388366,12.947702,5.5,45.9140315854,407,NF,14.2857142857143,17.936755,17.9432,18.45075,19.48935,20.20105,22.6496,31.85085,50.20435,43.32505,43.8136,34.8895,42.5724,31.4818,26.41865,27.61035,27.38015,19.37145,16.96545,15.48725,13.5155,12.64935,6.75327,6.45418,6.58001,4.84505,4.069685,2.6865,2.13331,1.75047,1.496715,1.138985,0.865322,0.499321,0.3130685,0.2701855,0.218282,0.16564,0.947867
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.DUR,41.6611,14.4565,5.5,163.029000717,777.5,NF,14.2857142857143,0.82745,0.8277455,0.8420825,0.8452385,0.837425,0.8289545,0.8843455,0.9370195,1.175765,1.12832,1.523135,1.73975,1.98414,2.231165,2.120975,1.94654,2.049215,2.213675,2.716915,2.14951,1.92497,1.987425,2.267555,2.08908,1.688005,1.11014,1.14047,1.262435,0.9495305,0.9487645,1.00179,0.7087455,0.337979,0.2117135,0.1322875,0.089903,0.0695315,0.2337425
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.FAZ,44.298,11.8907,5.5,192.92233385,292,NF,14.2857142857143,0.6439015,0.6440345,0.6471415,0.684968,0.6608145,0.679554,0.7228575,1.024245,1.69514,1.651525,2.07112,2.310775,2.205835,2.08178,1.72876,1.47896,1.60158,1.465705,1.353615,1.163975,1.187485,1.368745,1.2107,1.01758,1.008075,0.799851,0.691107,0.4816545,0.478885,0.460689,0.411745,0.4468835,0.2661215,0.2008675,0.108866,0.076703,0.058094,0.123881
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.FBR,43.343601,12.9119,5.5,61.0821245648,433.5,NF,14.2857142857143,11.843731,11.84715,12.3371,14.4413,17.65495,24.2487,22.9823,31.09615,39.4506,46.2252,18.5148,12.54475,12.87215,11.5988,9.92305,5.92556,4.26604,3.67969,3.14521,2.73466,2.6458,2.636865,2.016265,1.330045,1.22197,1.578315,0.859199,0.8697085,0.575334,0.3733015,0.3682545,0.2710405,0.18421,0.13987,0.102677,0.068195,0.0495865,0.406163
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.FMG,42.268028,13.11722,5.5,55.8753085589,790,NF,10,5.501866,5.51955,5.60494,6.142095,6.93049,9.81876,9.423315,16.36165,12.90305,12.08425,13.61305,12.655,14.59595,9.89308,8.51825,10.1922,11.8117,11.714,13.19785,15.57665,10.4536,9.274255,6.38141,4.30772,3.20442,3.162425,2.28699,1.8517,1.438005,0.969185,0.9331115,0.8071635,0.5509875,0.3255515,0.250879,0.1829895,0.1328635,0.616536
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.FOC,43.0263,12.896506,5.5,30.624481016,421.9,NF,10,156.364876,157.9645,169.9,219.9545,281.0495,435.135,661.2385,272.8755,137.6775,88.8097,63.5189,52.5437,33.3857,24.40275,16.88025,10.7262,7.960465,7.211075,6.59727,4.52659,3.693905,3.80254,2.93145,2.601935,2.12872,1.791255,1.147835,0.8680045,0.699224,0.6231535,0.5061945,0.414997,0.318561,0.266416,0.226847,0.1964215,0.1729345,2.754785
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.FOS,43.01459,12.83513,5.5,33.2673667347,565,NF,14.2857142857143,19.9404305,20.0668,21.94475,27.1065,43.40595,62.72965,58.005,56.59045,58.18095,34.6171,33.3076,27.3533,30.01225,22.7647,19.4927,15.8554,8.985835,8.114005,7.90272,4.91155,4.080645,3.15797,2.977805,2.65794,1.93532,1.709905,0.958077,0.657892,0.4226435,0.4013885,0.3242115,0.225544,0.136811,0.099429,0.0858985,0.0721425,0.063295,0.7127555
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.GBB,43.356972,12.597252,5.5,74.4736044779,1189.3,NF,14.2857142857143,4.5599255,4.570635,4.66226,5.056545,5.44808,6.57205,8.799925,18.03,14.1655,11.7023,9.026565,7.190135,6.690835,5.874865,3.67342,3.0266,2.381055,2.10565,2.31761,1.913285,1.81162,1.0158,0.98262,0.856653,0.966762,0.857376,0.7116175,0.383045,0.2628565,0.2450835,0.228353,0.2215135,0.1316675,0.1052815,0.0701115,0.0529785,0.036194,0.171938
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.GBC,43.355301,12.5726,5.5,75.5535922857,621.2,NF,10,2.072814,2.074915,2.116185,2.24146,2.321035,2.927405,4.41045,5.245635,5.72648,5.635295,5.217955,7.903665,6.659915,4.929565,3.982875,2.827815,2.022245,1.92526,2.18762,1.753525,1.8086,1.502315,1.181945,1.047745,0.845489,0.8339135,0.573251,0.422359,0.3649485,0.278749,0.227769,0.185135,0.113293,0.076294,0.0537775,0.0391905,0.027338,0.1497845
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.GBP,43.31381,12.58949,5.5,71.1163377455,224,NF,20,7.492144,7.50242,7.578435,7.76168,8.02732,9.099245,13.2614,18.447,30.0197,21.3013,15.75375,19.56395,21.29295,20.0311,17.7945,13.211,12.1239,9.63354,9.270995,8.180375,7.256315,8.652035,7.05696,5.52033,4.68669,4.217315,3.928535,4.18512,2.081485,1.18812,0.8577275,0.633963,0.3670135,0.2502245,0.1730245,0.130493,0.1024435,0.6491285
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.GLT,43.233101,12.789001,5.5,54.2633181201,818.9,NF,12.5,4.132489,4.154375,4.291905,4.661595,6.318185,7.66228,10.16475,9.40116,7.46558,7.67696,6.21737,7.177635,5.8872,6.188805,3.408385,2.28085,1.873585,2.09589,1.95447,1.680365,1.704905,0.970813,0.7759925,0.736031,0.7174925,0.769833,0.531037,0.355123,0.225595,0.233199,0.235727,0.205591,0.1525745,0.1070005,0.068957,0.0464155,0.0326455,0.1485765
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.GNU,42.803818,12.570145,5.5,44.9729347985,920.6,NF,14.2857142857143,13.2883595,13.3224,13.87535,15.696,17.4448,21.785,34.20665,44.3449,46.45465,37.92725,24.25475,23.33825,14.6537,9.099315,6.683855,4.689115,3.922975,4.12678,4.628525,4.877655,3.14802,2.6257,2.204255,1.814065,1.630085,1.273725,0.696498,0.538975,0.4288765,0.402263,0.323433,0.2906985,0.2561295,0.166475,0.1154335,0.0869395,0.069939,0.445873
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.GSA,42.420689,13.519362,5.5,48.5924235171,492,NF,14.2857142857143,21.015933,21.0579,22.1604,28.64115,46.6229,82.0432,52.9901,40.98595,40.31545,25.7419,22.1869,16.3924,14.611,13.20575,9.52359,7.94081,7.90155,8.620595,8.276145,6.640895,8.30841,4.962975,5.245685,4.488945,3.122535,3.43306,2.684235,2.17991,1.53625,1.31528,1.013997,0.671091,0.3549155,0.199436,0.14723,0.113116,0.088923,0.611753
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.LSS,42.558243,12.968894,5.5,28.3820411202,1091,NF,25,18.20245,18.2028052007,18.8332053566,20.5195661512,24.5647405959,29.479658212,43.5440388355,37.1065343838,43.8727455917,39.6333176807,45.4062531419,52.9975089137,33.3965016028,26.7942203766,18.8311674358,15.6146862186,14.5468071698,11.9159886163,9.62478284513,8.58355961226,8.0786888127,8.79000655085,8.91470166046,8.71921190907,6.09098544631,4.44564908005,2.46255790879,1.53782169995,1.06301401932,0.716307413563,0.543206806996,0.495140871331,0.324677589719,0.340994570565,0.272028816575,0.177920811024,0.15803503585,1.02798
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.MCS,43.9937,12.1067,5.5,155.133365713,568,NF,14.2857142857143,0.772597,0.7736955,0.783173,0.8014295,0.81554,0.828974,0.97054,1.580065,1.952055,2.008175,2.16551,1.81905,1.86397,1.534595,1.59631,1.05465,0.86205,0.826735,0.831456,0.870725,0.798185,0.71336,0.63948,0.5660505,0.480954,0.4284335,0.436812,0.3859495,0.22959,0.164907,0.138021,0.0980265,0.102865,0.0739775,0.05162,0.031658,0.020978,0.0695629
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.MCT,43.292511,13.418895,5.5,56.7723628914,401.3,NF,20,27.283456,27.3084,27.636,28.5238,28.59555,32.6068,36.36355,41.4105,51.5764,80.61425,77.73165,74.7862,93.0614,83.65605,50.6288,43.58725,26.455,21.47295,20.2065,18.9671,13.0158,9.06833,6.483405,5.84375,4.139255,3.48472,2.13658,1.710885,1.653755,1.458185,1.039185,0.8424195,0.6891635,0.482907,0.312438,0.2471435,0.1954095,1.651345
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.MMP1,42.249229,12.748319,5.5,67.1236639411,800,NF,14.2857142857143,5.438576,5.44385,5.52428,5.89979,6.25693,7.075275,13.2979,17.7894,13.08155,13.2557,16.1116,13.56725,19.69485,12.87615,13.3995,7.366465,6.349205,5.5429,5.119195,5.2753,4.66506,3.37611,2.02505,1.557625,1.306605,1.036545,0.904733,1.045145,0.878247,0.717681,0.4958525,0.320738,0.3034,0.21829,0.1381855,0.087414,0.0663775,0.347084
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.MNF,43.059684,13.184466,5.5,26.6059390112,1062,NF,12.5,17.9008315,17.96235,18.6685,21.46835,24.885,36.29495,36.63935,60.71095,59.3048,46.54995,36.19295,24.91735,27.0963,24.7036,18.0567,12.80095,10.2078,8.5198,6.773265,6.65284,5.39058,5.016325,4.461415,2.30857,1.63298,1.51682,1.19628,0.7467285,0.5468495,0.524597,0.3988395,0.304566,0.249309,0.2067675,0.1587625,0.125659,0.0991635,0.7013595
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.MSC,42.52676,13.350837,5.5,31.1011250175,652,NF,10,24.1866185,24.2764,26.62975,51.0771,36.182,54.11725,46.3466,57.26205,56.77535,64.78385,49.47145,49.5782,35.7441,31.89905,35.13705,25.5536,38.85965,49.2829,46.92795,40.3633,34.83745,32.1066,26.9592,19.9075,17.03125,17.07125,10.0855,7.47687,4.0922,2.70446,2.044355,1.434675,0.814892,0.590656,0.438951,0.3696555,0.307486,2.250645
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.MSCT,42.526699,13.3509,5.5,31.1095748027,652,NF,14.2857142857143,23.1799295,23.21495,25.13905,39.1376,31.97035,51.87755,46.503,59.22155,58.638,66.93395,51.3625,51.2168,37.0295,32.95825,36.32405,26.3555,40.03225,50.7862,48.2913,41.57715,36.02545,33.27135,27.796,20.5989,17.57995,17.74165,10.3953,7.721125,4.24192,2.79157,2.10988,1.496225,0.864738,0.6317305,0.4789075,0.3946135,0.334719,2.32459
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.MTL,43.249435,13.008338,5.5,48.8606761454,579,NF,10,15.4613235,15.54365,15.9473,16.978,19.8021,24.69075,39.6891,57.82325,46.93215,48.3766,25.95275,21.812,27.018,24.29175,18.5739,14.137,12.23475,14.7031,13.43305,8.662915,5.71513,5.03696,3.69093,2.863465,2.24653,1.708155,1.303765,1.27255,0.8895135,0.6098945,0.5212315,0.4265475,0.2627035,0.169466,0.1212255,0.098384,0.088178,0.6596405
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.MTR,42.524,13.2448,5.5,28.1315377421,689,NF,14.2857142857143,29.8327915,29.9849,32.76665,39.34685,67.55745,135.4895,57.00525,51.51385,48.56735,39.416,35.39695,35.06105,26.37305,20.13615,19.7811,28.7096,33.6056,33.4351,31.74375,37.2609,39.0129,24.57355,19.82585,16.94065,15.2375,13.6817,8.230015,4.167175,3.173485,2.402985,1.889865,1.60017,0.9956665,0.7279455,0.4919835,0.389263,0.305156,2.095235
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.MVB,42.9619,12.257,5.5,72.7495128167,1046,NF,16.6666666666667,1.787585,1.7876158016,1.84036480311,2.01461453554,2.34324445172,3.34494587762,4.86756026026,5.02465712736,5.89405773771,5.54629096344,4.66502930916,4.01624964549,3.10579795844,2.50351474832,2.12564283957,1.53626184312,1.64160611842,1.3829794199,1.29355167295,1.24639124691,1.35157779281,0.978754764981,0.851727518055,0.836514925017,0.778540916088,0.583415291797,0.434017356711,0.206635211943,0.151366244915,0.145076946275,0.127315617446,0.0964949863334,0.0823758758771,0.0677010311216,0.0536723848682,0.0463827152874,0.0381047786985,0.10187
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.NCR,43.11153,12.784582,5.5,43.7641429787,555,NF,12.5,50.7994385,51.1324,51.7322,63.04555,64.27045,86.44185,164.602,193.526,122.5195,47.6271,31.46105,25.75185,22.0933,17.6614,10.5687,6.13002,5.905655,4.194635,4.08734,3.262245,3.482175,3.021255,2.053935,1.568695,1.091225,0.9412735,0.7451175,0.77394,0.5709825,0.300983,0.2681385,0.2379315,0.1886405,0.1479715,0.122113,0.103524,0.0901195,1.290815
EMSC-20160824_0000013,42.79802,13.16114,6.326,IT.NRN,42.51556,12.51944,5.5,58.511895214,811,NF,14.2857142857143,5.515069,5.519245,5.58025,6.34885,7.10088,7.28961,10.7602,11.77015,12.2736,12.7704,12.99795,12.31895,12.80835,15.85175,13.7629,8.889685,10.3013,10.14265,9.506555,5.55764,3.571015,3.890855,3.53865,2.505675,1.90692,1.496765,0.845576,0.611433,0.4081385,0.454786,0.3579715,0.2658105,0.251037,0.188964,0.1306415,0.09645,0.0635455,0.3812235
